date,price,balance,crypto_held,total_value,action
2022-01-05 04:00:00,46414.47,10000,0.0,10000.0,0
2022-01-05 05:00:00,46302.8,10000,0.0,10000.0,0
2022-01-05 06:00:00,46450.0,10000,0.0,10000.0,0
2022-01-05 07:00:00,46407.51,10000,0.0,10000.0,0
2022-01-05 08:00:00,46642.07,10000,0.0,10000.0,0
2022-01-05 09:00:00,46858.94,10000,0.0,10000.0,0
2022-01-05 10:00:00,46818.5,10000,0.0,10000.0,0
2022-01-05 11:00:00,46270.99,10000,0.0,10000.0,0
2022-01-05 12:00:00,46229.99,10000,0.0,10000.0,0
2022-01-05 13:00:00,46440.01,10000,0.0,10000.0,0
2022-01-05 14:00:00,46689.52,10000,0.0,10000.0,0
2022-01-05 15:00:00,46622.53,10000,0.0,10000.0,0
2022-01-05 16:00:00,46301.62,10000,0.0,10000.0,0
2022-01-05 17:00:00,46010.72,10000,0.0,10000.0,0
2022-01-05 18:00:00,45919.92,10000,0.0,10000.0,0
2022-01-05 19:00:00,44685.93,10000,0.0,10000.0,0
2022-01-05 20:00:00,43967.01,10000,0.0,10000.0,0
2022-01-05 21:00:00,43606.37,10000,0.0,10000.0,0
2022-01-05 22:00:00,43437.05,10000,0.0,10000.0,0
2022-01-05 23:00:00,43451.13,10000,0.0,10000.0,0
2022-01-06 00:00:00,43680.94,10000,0.0,10000.0,0
2022-01-06 01:00:00,43542.69,10000,0.0,10000.0,0
2022-01-06 02:00:00,43259.54,10000,0.0,10000.0,0
2022-01-06 03:00:00,42835.0,10000,0.0,10000.0,0
2022-01-06 04:00:00,43029.73,10000,0.0,10000.0,0
2022-01-06 05:00:00,43050.01,10000,0.0,10000.0,0
2022-01-06 06:00:00,43102.28,10000,0.0,10000.0,0
2022-01-06 07:00:00,43245.25,10000,0.0,10000.0,0
2022-01-06 08:00:00,43055.41,10000,0.0,10000.0,0
2022-01-06 09:00:00,42597.87,10000,0.0,10000.0,0
2022-01-06 10:00:00,42878.88,10000,0.0,10000.0,0
2022-01-06 11:00:00,42878.34,10000,0.0,10000.0,0
2022-01-06 12:00:00,43062.76,10000,0.0,10000.0,0
2022-01-06 13:00:00,43150.01,10000,0.0,10000.0,0
2022-01-06 14:00:00,42805.5,10000,0.0,10000.0,0
2022-01-06 15:00:00,42950.01,10000,0.0,10000.0,0
2022-01-06 16:00:00,42882.22,10000,0.0,10000.0,0
2022-01-06 17:00:00,43005.29,10000,0.0,10000.0,0
2022-01-06 18:00:00,43369.04,10000,0.0,10000.0,0
2022-01-06 19:00:00,43438.1,10000,0.0,10000.0,0
2022-01-06 20:00:00,43221.5,10000,0.0,10000.0,0
2022-01-06 21:00:00,43120.64,10000,0.0,10000.0,0
2022-01-06 22:00:00,43180.97,10000,0.0,10000.0,0
2022-01-06 23:00:00,43082.31,10000,0.0,10000.0,0
2022-01-07 00:00:00,42788.15,10000,0.0,10000.0,0
2022-01-07 01:00:00,43008.9,10000,0.0,10000.0,0
2022-01-07 02:00:00,42799.13,10000,0.0,10000.0,0
2022-01-07 03:00:00,41803.11,10000,0.0,10000.0,0
2022-01-07 04:00:00,41700.33,10000,0.0,10000.0,0
2022-01-07 05:00:00,41851.33,10000,0.0,10000.0,0
2022-01-07 06:00:00,41529.14,10000,0.0,10000.0,0
2022-01-07 07:00:00,41706.71,10000,0.0,10000.0,0
2022-01-07 08:00:00,42088.61,10000,0.0,10000.0,0
2022-01-07 09:00:00,42422.56,10000,0.0,10000.0,0
2022-01-07 10:00:00,42172.83,10000,0.0,10000.0,0
2022-01-07 11:00:00,42258.62,10000,0.0,10000.0,0
2022-01-07 12:00:00,42400.0,10000,0.0,10000.0,0
2022-01-07 13:00:00,41489.22,10000,0.0,10000.0,0
2022-01-07 14:00:00,41894.4,10000,0.0,10000.0,0
2022-01-07 15:00:00,41319.11,10000,0.0,10000.0,0
2022-01-07 16:00:00,42135.26,10000,0.0,10000.0,0
2022-01-07 17:00:00,41993.48,10000,0.0,10000.0,0
2022-01-07 18:00:00,41707.64,10000,0.0,10000.0,0
2022-01-07 19:00:00,41775.38,10000,0.0,10000.0,0
2022-01-07 20:00:00,41922.2,10000,0.0,10000.0,0
2022-01-07 21:00:00,41875.01,10000,0.0,10000.0,0
2022-01-07 22:00:00,41541.82,10000,0.0,10000.0,0
2022-01-07 23:00:00,41566.48,10000,0.0,10000.0,0
2022-01-08 00:00:00,41991.89,10000,0.0,10000.0,0
2022-01-08 01:00:00,41883.41,10000,0.0,10000.0,0
2022-01-08 02:00:00,41882.85,10000,0.0,10000.0,0
2022-01-08 03:00:00,41810.91,10000,0.0,10000.0,0
2022-01-08 04:00:00,41900.92,10000,0.0,10000.0,0
2022-01-08 05:00:00,41971.7,10000,0.0,10000.0,0
2022-01-08 06:00:00,41922.23,10000,0.0,10000.0,0
2022-01-08 07:00:00,41913.58,10000,0.0,10000.0,0
2022-01-08 08:00:00,41964.88,10000,0.0,10000.0,0
2022-01-08 09:00:00,42163.71,10000,0.0,10000.0,0
2022-01-08 10:00:00,41918.66,10000,0.0,10000.0,0
2022-01-08 11:00:00,41940.22,10000,0.0,10000.0,0
2022-01-08 12:00:00,41876.31,10000,0.0,10000.0,0
2022-01-08 13:00:00,41905.0,10000,0.0,10000.0,0
2022-01-08 14:00:00,41741.27,10000,0.0,10000.0,0
2022-01-08 15:00:00,41613.33,10000,0.0,10000.0,0
2022-01-08 16:00:00,41346.01,10000,0.0,10000.0,0
2022-01-08 17:00:00,40842.12,10000,0.0,10000.0,0
2022-01-08 18:00:00,40679.82,10000,0.0,10000.0,0
2022-01-08 19:00:00,40831.07,10000,0.0,10000.0,0
2022-01-08 20:00:00,40975.37,10000,0.0,10000.0,0
2022-01-08 21:00:00,41769.03,10000,0.0,10000.0,0
2022-01-08 22:00:00,41911.11,10000,0.0,10000.0,0
2022-01-08 23:00:00,41679.74,10000,0.0,10000.0,0
2022-01-09 00:00:00,41773.24,10000,0.0,10000.0,0
2022-01-09 01:00:00,41809.67,10000,0.0,10000.0,0
2022-01-09 02:00:00,42098.99,10000,0.0,10000.0,0
2022-01-09 03:00:00,41833.89,10000,0.0,10000.0,0
2022-01-09 04:00:00,42079.41,10000,0.0,10000.0,0
2022-01-09 05:00:00,41765.9,10000,0.0,10000.0,0
2022-01-09 06:00:00,41873.62,10000,0.0,10000.0,0
2022-01-09 07:00:00,41791.51,10000,0.0,10000.0,0
2022-01-09 08:00:00,41666.67,10000,0.0,10000.0,0
2022-01-09 09:00:00,41510.01,10000,0.0,10000.0,0
2022-01-09 10:00:00,41644.7,10000,0.0,10000.0,0
2022-01-09 11:00:00,41857.62,10000,0.0,10000.0,0
2022-01-09 12:00:00,41746.98,10000,0.0,10000.0,0
2022-01-09 13:00:00,41470.0,10000,0.0,10000.0,0
2022-01-09 14:00:00,41535.93,10000,0.0,10000.0,0
2022-01-09 15:00:00,41621.11,10000,0.0,10000.0,0
2022-01-09 16:00:00,42143.04,10000,0.0,10000.0,0
2022-01-09 17:00:00,42094.59,10000,0.0,10000.0,0
2022-01-09 18:00:00,41966.99,10000,0.0,10000.0,0
2022-01-09 19:00:00,42695.26,10000,0.0,10000.0,0
2022-01-09 20:00:00,42439.38,10000,0.0,10000.0,0
2022-01-09 21:00:00,42300.0,10000,0.0,10000.0,0
2022-01-09 22:00:00,42205.37,10000,0.0,10000.0,0
2022-01-09 23:00:00,41864.62,10000,0.0,10000.0,0
2022-01-10 00:00:00,41655.18,10000,0.0,10000.0,0
2022-01-10 01:00:00,41815.32,10000,0.0,10000.0,0
2022-01-10 02:00:00,41927.71,10000,0.0,10000.0,0
2022-01-10 03:00:00,41967.59,10000,0.0,10000.0,0
2022-01-10 04:00:00,42187.22,10000,0.0,10000.0,0
2022-01-10 05:00:00,42031.29,10000,0.0,10000.0,0
2022-01-10 06:00:00,41925.01,10000,0.0,10000.0,0
2022-01-10 07:00:00,42042.38,10000,0.0,10000.0,0
2022-01-10 08:00:00,41816.84,10000,0.0,10000.0,0
2022-01-10 09:00:00,41796.01,10000,0.0,10000.0,0
2022-01-10 10:00:00,41778.88,10000,0.0,10000.0,0
2022-01-10 11:00:00,41565.34,10000,0.0,10000.0,0
2022-01-10 12:00:00,40930.0,10000,0.0,10000.0,0
2022-01-10 13:00:00,40774.0,10000,0.0,10000.0,0
2022-01-10 14:00:00,40786.57,10000,0.0,10000.0,0
2022-01-10 15:00:00,40984.33,10000,0.0,10000.0,0
2022-01-10 16:00:00,41904.4,10000,0.0,10000.0,0
2022-01-10 17:00:00,41184.45,10000,0.0,10000.0,0
2022-01-10 18:00:00,41604.58,10000,0.0,10000.0,0
2022-01-10 19:00:00,41297.15,10000,0.0,10000.0,0
2022-01-10 20:00:00,41714.72,10000,0.0,10000.0,0
2022-01-10 21:00:00,41714.13,10000,0.0,10000.0,0
2022-01-10 22:00:00,41604.98,10000,0.0,10000.0,0
2022-01-10 23:00:00,41822.49,10000,0.0,10000.0,0
2022-01-11 00:00:00,41593.7,10000,0.0,10000.0,0
2022-01-11 01:00:00,41928.82,10000,0.0,10000.0,0
2022-01-11 02:00:00,42173.77,10000,0.0,10000.0,0
2022-01-11 03:00:00,42277.98,10000,0.0,10000.0,0
2022-01-11 04:00:00,42304.65,10000,0.0,10000.0,0
2022-01-11 05:00:00,42110.0,10000,0.0,10000.0,0
2022-01-11 06:00:00,42105.0,10000,0.0,10000.0,0
2022-01-11 07:00:00,42211.05,10000,0.0,10000.0,0
2022-01-11 08:00:00,41991.78,10000,0.0,10000.0,0
2022-01-11 09:00:00,41984.8,10000,0.0,10000.0,0
2022-01-11 10:00:00,41631.02,10000,0.0,10000.0,0
2022-01-11 11:00:00,41809.99,10000,0.0,10000.0,0
2022-01-11 12:00:00,41812.69,10000,0.0,10000.0,0
2022-01-11 13:00:00,41701.52,10000,0.0,10000.0,0
2022-01-11 14:00:00,41642.0,10000,0.0,10000.0,0
2022-01-11 15:00:00,41733.93,10000,0.0,10000.0,0
2022-01-11 16:00:00,42705.24,10000,0.0,10000.0,0
2022-01-11 17:00:00,42549.01,10000,0.0,10000.0,0
2022-01-11 18:00:00,42755.0,10000,0.0,10000.0,0
2022-01-11 19:00:00,42972.05,10000,0.0,10000.0,0
2022-01-11 20:00:00,42800.38,10000,0.0,10000.0,0
2022-01-11 21:00:00,42659.2,10000,0.0,10000.0,0
2022-01-11 22:00:00,42713.13,10000,0.0,10000.0,0
2022-01-11 23:00:00,42729.29,10000,0.0,10000.0,0
2022-01-12 00:00:00,42675.0,10000,0.0,10000.0,0
2022-01-12 01:00:00,42626.05,10000,0.0,10000.0,0
2022-01-12 02:00:00,42559.33,10000,0.0,10000.0,0
2022-01-12 03:00:00,42605.02,10000,0.0,10000.0,0
2022-01-12 04:00:00,42629.9,10000,0.0,10000.0,0
2022-01-12 05:00:00,42705.51,10000,0.0,10000.0,0
2022-01-12 06:00:00,42675.55,10000,0.0,10000.0,0
2022-01-12 07:00:00,42561.67,10000,0.0,10000.0,0
2022-01-12 08:00:00,42603.51,10000,0.0,10000.0,0
2022-01-12 09:00:00,42796.83,10000,0.0,10000.0,0
2022-01-12 10:00:00,42765.18,10000,0.0,10000.0,0
2022-01-12 11:00:00,42935.92,10000,0.0,10000.0,0
2022-01-12 12:00:00,43285.51,10000,0.0,10000.0,0
2022-01-12 13:00:00,43920.97,10000,0.0,10000.0,0
2022-01-12 14:00:00,43849.54,10000,0.0,10000.0,0
2022-01-12 15:00:00,43560.29,10000,0.0,10000.0,0
2022-01-12 16:00:00,43611.02,10000,0.0,10000.0,0
2022-01-12 17:00:00,43841.57,10000,0.0,10000.0,0
2022-01-12 18:00:00,43589.98,10000,0.0,10000.0,0
2022-01-12 19:00:00,43743.11,10000,0.0,10000.0,0
2022-01-12 20:00:00,43819.17,10000,0.0,10000.0,0
2022-01-12 21:00:00,43773.09,10000,0.0,10000.0,0
2022-01-12 22:00:00,43842.95,10000,0.0,10000.0,0
2022-01-12 23:00:00,43902.66,10000,0.0,10000.0,0
2022-01-13 00:00:00,43720.0,10000,0.0,10000.0,0
2022-01-13 01:00:00,43548.57,10000,0.0,10000.0,0
2022-01-13 02:00:00,43587.63,10000,0.0,10000.0,0
2022-01-13 03:00:00,43509.93,10000,0.0,10000.0,0
2022-01-13 04:00:00,43623.02,10000,0.0,10000.0,0
2022-01-13 05:00:00,43662.68,10000,0.0,10000.0,0
2022-01-13 06:00:00,43708.42,10000,0.0,10000.0,0
2022-01-13 07:00:00,43699.99,10000,0.0,10000.0,0
2022-01-13 08:00:00,43896.44,10000,0.0,10000.0,0
2022-01-13 09:00:00,43883.0,10000,0.0,10000.0,0
2022-01-13 10:00:00,43780.25,10000,0.0,10000.0,0
2022-01-13 11:00:00,43602.31,10000,0.0,10000.0,0
2022-01-13 12:00:00,43803.16,10000,0.0,10000.0,0
2022-01-13 13:00:00,43924.62,10000,0.0,10000.0,0
2022-01-13 14:00:00,44154.52,10000,0.0,10000.0,0
2022-01-13 15:00:00,43200.0,10000,0.0,10000.0,0
2022-01-13 16:00:00,43250.89,10000,0.0,10000.0,0
2022-01-13 17:00:00,42822.12,10000,0.0,10000.0,0
2022-01-13 18:00:00,42709.29,10000,0.0,10000.0,0
2022-01-13 19:00:00,42700.67,10000,0.0,10000.0,0
2022-01-13 20:00:00,42796.18,10000,0.0,10000.0,0
2022-01-13 21:00:00,42810.99,10000,0.0,10000.0,0
2022-01-13 22:00:00,42594.37,10000,0.0,10000.0,0
2022-01-13 23:00:00,42560.11,10000,0.0,10000.0,0
2022-01-14 00:00:00,42750.66,10000,0.0,10000.0,0
2022-01-14 01:00:00,42581.12,10000,0.0,10000.0,0
2022-01-14 02:00:00,42713.89,10000,0.0,10000.0,0
2022-01-14 03:00:00,42623.87,10000,0.0,10000.0,0
2022-01-14 04:00:00,42680.28,10000,0.0,10000.0,0
2022-01-14 05:00:00,42894.92,10000,0.0,10000.0,0
2022-01-14 06:00:00,42810.22,10000,0.0,10000.0,0
2022-01-14 07:00:00,42660.01,10000,0.0,10000.0,0
2022-01-14 08:00:00,42519.99,10000,0.0,10000.0,0
2022-01-14 09:00:00,42548.53,10000,0.0,10000.0,0
2022-01-14 10:00:00,42075.29,10000,0.0,10000.0,0
2022-01-14 11:00:00,42012.94,10000,0.0,10000.0,0
2022-01-14 12:00:00,42057.26,10000,0.0,10000.0,0
2022-01-14 13:00:00,42165.0,10000,0.0,10000.0,0
2022-01-14 14:00:00,42975.88,10000,0.0,10000.0,0
2022-01-14 15:00:00,43109.0,10000,0.0,10000.0,0
2022-01-14 16:00:00,43201.06,10000,0.0,10000.0,0
2022-01-14 17:00:00,42913.26,10000,0.0,10000.0,0
2022-01-14 18:00:00,43050.04,10000,0.0,10000.0,0
2022-01-14 19:00:00,43077.93,10000,0.0,10000.0,0
2022-01-14 20:00:00,43100.94,10000,0.0,10000.0,0
2022-01-14 21:00:00,43293.89,10000,0.0,10000.0,0
2022-01-14 22:00:00,43250.56,10000,0.0,10000.0,0
2022-01-14 23:00:00,43059.96,10000,0.0,10000.0,0
2022-01-15 00:00:00,43100.01,10000,0.0,10000.0,0
2022-01-15 01:00:00,42967.8,10000,0.0,10000.0,0
2022-01-15 02:00:00,43090.0,10000,0.0,10000.0,0
2022-01-15 03:00:00,42927.96,10000,0.0,10000.0,0
2022-01-15 04:00:00,42907.71,10000,0.0,10000.0,0
2022-01-15 05:00:00,42985.96,10000,0.0,10000.0,0
2022-01-15 06:00:00,43068.4,10000,0.0,10000.0,0
2022-01-15 07:00:00,43088.12,10000,0.0,10000.0,0
2022-01-15 08:00:00,42983.95,10000,0.0,10000.0,0
2022-01-15 09:00:00,43061.7,10000,0.0,10000.0,0
2022-01-15 10:00:00,43096.75,10000,0.0,10000.0,0
2022-01-15 11:00:00,43017.59,10000,0.0,10000.0,0
2022-01-15 12:00:00,42715.56,10000,0.0,10000.0,0
2022-01-15 13:00:00,42906.51,10000,0.0,10000.0,0
2022-01-15 14:00:00,43186.48,10000,0.0,10000.0,0
2022-01-15 15:00:00,43401.21,10000,0.0,10000.0,0
2022-01-15 16:00:00,43338.22,10000,0.0,10000.0,0
2022-01-15 17:00:00,43383.26,10000,0.0,10000.0,0
2022-01-15 18:00:00,43334.93,10000,0.0,10000.0,0
2022-01-15 19:00:00,43528.34,10000,0.0,10000.0,0
2022-01-15 20:00:00,43485.0,10000,0.0,10000.0,0
2022-01-15 21:00:00,43296.72,10000,0.0,10000.0,0
2022-01-15 22:00:00,43237.4,10000,0.0,10000.0,0
2022-01-15 23:00:00,43084.29,10000,0.0,10000.0,0
2022-01-16 00:00:00,43069.7,10000,0.0,10000.0,0
2022-01-16 01:00:00,42996.99,10000,0.0,10000.0,0
2022-01-16 02:00:00,42923.66,10000,0.0,10000.0,0
2022-01-16 03:00:00,42977.22,10000,0.0,10000.0,0
2022-01-16 04:00:00,43023.02,10000,0.0,10000.0,0
2022-01-16 05:00:00,42958.69,10000,0.0,10000.0,0
2022-01-16 06:00:00,43200.0,10000,0.0,10000.0,0
2022-01-16 07:00:00,43202.21,10000,0.0,10000.0,0
2022-01-16 08:00:00,43070.27,10000,0.0,10000.0,0
2022-01-16 09:00:00,43074.99,10000,0.0,10000.0,0
2022-01-16 10:00:00,42899.99,10000,0.0,10000.0,0
2022-01-16 11:00:00,42968.29,10000,0.0,10000.0,0
2022-01-16 12:00:00,43005.93,10000,0.0,10000.0,0
2022-01-16 13:00:00,43129.54,10000,0.0,10000.0,0
2022-01-16 14:00:00,43300.02,10000,0.0,10000.0,0
2022-01-16 15:00:00,43219.53,10000,0.0,10000.0,0
2022-01-16 16:00:00,43381.45,10000,0.0,10000.0,0
2022-01-16 17:00:00,43071.88,10000,0.0,10000.0,0
2022-01-16 18:00:00,43066.8,10000,0.0,10000.0,0
2022-01-16 19:00:00,42824.79,10000,0.0,10000.0,0
2022-01-16 20:00:00,43029.01,10000,0.0,10000.0,0
2022-01-16 21:00:00,42951.01,10000,0.0,10000.0,0
2022-01-16 22:00:00,43190.01,10000,0.0,10000.0,0
2022-01-16 23:00:00,43071.66,10000,0.0,10000.0,0
2022-01-17 00:00:00,42891.12,10000,0.0,10000.0,0
2022-01-17 01:00:00,42894.05,10000,0.0,10000.0,0
2022-01-17 02:00:00,42918.6,10000,0.0,10000.0,0
2022-01-17 03:00:00,42647.4,10000,0.0,10000.0,0
2022-01-17 04:00:00,42622.99,10000,0.0,10000.0,0
2022-01-17 05:00:00,42664.68,10000,0.0,10000.0,0
2022-01-17 06:00:00,42748.92,10000,0.0,10000.0,0
2022-01-17 07:00:00,42656.03,10000,0.0,10000.0,0
2022-01-17 08:00:00,42790.35,10000,0.0,10000.0,0
2022-01-17 09:00:00,42838.94,10000,0.0,10000.0,0
2022-01-17 10:00:00,42795.11,10000,0.0,10000.0,0
2022-01-17 11:00:00,42671.31,10000,0.0,10000.0,0
2022-01-17 12:00:00,42550.09,10000,0.0,10000.0,0
2022-01-17 13:00:00,42646.38,10000,0.0,10000.0,0
2022-01-17 14:00:00,42661.71,10000,0.0,10000.0,0
2022-01-17 15:00:00,42477.66,10000,0.0,10000.0,0
2022-01-17 16:00:00,42217.03,10000,0.0,10000.0,0
2022-01-17 17:00:00,42110.83,10000,0.0,10000.0,0
2022-01-17 18:00:00,42174.65,10000,0.0,10000.0,0
2022-01-17 19:00:00,42238.31,10000,0.0,10000.0,0
2022-01-17 20:00:00,42083.47,10000,0.0,10000.0,0
2022-01-17 21:00:00,41724.2,10000,0.0,10000.0,0
2022-01-17 22:00:00,42077.19,10000,0.0,10000.0,0
2022-01-17 23:00:00,42201.62,10000,0.0,10000.0,0
2022-01-18 00:00:00,42361.8,10000,0.0,10000.0,0
2022-01-18 01:00:00,42260.9,10000,0.0,10000.0,0
2022-01-18 02:00:00,42272.03,10000,0.0,10000.0,0
2022-01-18 03:00:00,42040.54,10000,0.0,10000.0,0
2022-01-18 04:00:00,42033.75,10000,0.0,10000.0,0
2022-01-18 05:00:00,42097.25,10000,0.0,10000.0,0
2022-01-18 06:00:00,42236.07,10000,0.0,10000.0,0
2022-01-18 07:00:00,42061.94,10000,0.0,10000.0,0
2022-01-18 08:00:00,41718.73,10000,0.0,10000.0,0
2022-01-18 09:00:00,41903.48,10000,0.0,10000.0,0
2022-01-18 10:00:00,41924.72,10000,0.0,10000.0,0
2022-01-18 11:00:00,41854.14,10000,0.0,10000.0,0
2022-01-18 12:00:00,41807.52,10000,0.0,10000.0,0
2022-01-18 13:00:00,41654.09,10000,0.0,10000.0,0
2022-01-18 14:00:00,41449.34,10000,0.0,10000.0,0
2022-01-18 15:00:00,41587.27,10000,0.0,10000.0,0
2022-01-18 16:00:00,41706.66,10000,0.0,10000.0,0
2022-01-18 17:00:00,41489.04,10000,0.0,10000.0,0
2022-01-18 18:00:00,41607.37,10000,0.0,10000.0,0
2022-01-18 19:00:00,41699.61,10000,0.0,10000.0,0
2022-01-18 20:00:00,41784.27,10000,0.0,10000.0,0
2022-01-18 21:00:00,42369.92,10000,0.0,10000.0,0
2022-01-18 22:00:00,42480.96,10000,0.0,10000.0,0
2022-01-18 23:00:00,42352.12,10000,0.0,10000.0,0
2022-01-19 00:00:00,42252.73,10000,0.0,10000.0,0
2022-01-19 01:00:00,42420.18,10000,0.0,10000.0,0
2022-01-19 02:00:00,42333.81,10000,0.0,10000.0,0
2022-01-19 03:00:00,41706.41,10000,0.0,10000.0,0
2022-01-19 04:00:00,41712.02,10000,0.0,10000.0,0
2022-01-19 05:00:00,41762.55,10000,0.0,10000.0,0
2022-01-19 06:00:00,41710.59,10000,0.0,10000.0,0
2022-01-19 07:00:00,41287.1,10000,0.0,10000.0,0
2022-01-19 08:00:00,41368.68,10000,0.0,10000.0,0
2022-01-19 09:00:00,41573.59,10000,0.0,10000.0,0
2022-01-19 10:00:00,41505.53,10000,0.0,10000.0,0
2022-01-19 11:00:00,42033.0,10000,0.0,10000.0,0
2022-01-19 12:00:00,42094.99,10000,0.0,10000.0,0
2022-01-19 13:00:00,42191.85,10000,0.0,10000.0,0
2022-01-19 14:00:00,42495.38,10000,0.0,10000.0,0
2022-01-19 15:00:00,41981.27,10000,0.0,10000.0,0
2022-01-19 16:00:00,41912.76,10000,0.0,10000.0,0
2022-01-19 17:00:00,42151.01,10000,0.0,10000.0,0
2022-01-19 18:00:00,42005.0,10000,0.0,10000.0,0
2022-01-19 19:00:00,41873.79,10000,0.0,10000.0,0
2022-01-19 20:00:00,41631.4,10000,0.0,10000.0,0
2022-01-19 21:00:00,41712.22,10000,0.0,10000.0,0
2022-01-19 22:00:00,41976.88,10000,0.0,10000.0,0
2022-01-19 23:00:00,41660.01,10000,0.0,10000.0,0
2022-01-20 00:00:00,41828.24,10000,0.0,10000.0,0
2022-01-20 01:00:00,41769.99,10000,0.0,10000.0,0
2022-01-20 02:00:00,41983.27,10000,0.0,10000.0,0
2022-01-20 03:00:00,41924.97,10000,0.0,10000.0,0
2022-01-20 04:00:00,41884.17,10000,0.0,10000.0,0
2022-01-20 05:00:00,41879.2,10000,0.0,10000.0,0
2022-01-20 06:00:00,42009.07,10000,0.0,10000.0,0
2022-01-20 07:00:00,42058.31,10000,0.0,10000.0,0
2022-01-20 08:00:00,41966.58,10000,0.0,10000.0,0
2022-01-20 09:00:00,42053.53,10000,0.0,10000.0,0
2022-01-20 10:00:00,42105.29,10000,0.0,10000.0,0
2022-01-20 11:00:00,42129.44,10000,0.0,10000.0,0
2022-01-20 12:00:00,42033.76,10000,0.0,10000.0,0
2022-01-20 13:00:00,42375.14,10000,0.0,10000.0,0
2022-01-20 14:00:00,42969.66,10000,0.0,10000.0,0
2022-01-20 15:00:00,43308.69,10000,0.0,10000.0,0
2022-01-20 16:00:00,43274.78,10000,0.0,10000.0,0
2022-01-20 17:00:00,43025.85,10000,0.0,10000.0,0
2022-01-20 18:00:00,42834.19,10000,0.0,10000.0,0
2022-01-20 19:00:00,42917.32,10000,0.0,10000.0,0
2022-01-20 20:00:00,42723.71,10000,0.0,10000.0,0
2022-01-20 21:00:00,41326.04,10000,0.0,10000.0,0
2022-01-20 22:00:00,41167.25,10000,0.0,10000.0,0
2022-01-20 23:00:00,40680.91,10000,0.0,10000.0,0
2022-01-21 00:00:00,40894.8,10000,0.0,10000.0,0
2022-01-21 01:00:00,39762.99,10000,0.0,10000.0,0
2022-01-21 02:00:00,39830.52,10000,0.0,10000.0,0
2022-01-21 03:00:00,38465.65,10000,0.0,10000.0,0
2022-01-21 04:00:00,38842.03,10000,0.0,10000.0,0
2022-01-21 05:00:00,38909.01,10000,0.0,10000.0,0
2022-01-21 06:00:00,38679.8,10000,0.0,10000.0,0
2022-01-21 07:00:00,39134.55,10000,0.0,10000.0,0
2022-01-21 08:00:00,39157.63,10000,0.0,10000.0,0
2022-01-21 09:00:00,38959.77,10000,0.0,10000.0,0
2022-01-21 10:00:00,38965.92,10000,0.0,10000.0,0
2022-01-21 11:00:00,38898.18,10000,0.0,10000.0,0
2022-01-21 12:00:00,38186.16,10000,0.0,10000.0,0
2022-01-21 13:00:00,38491.01,10000,0.0,10000.0,0
2022-01-21 14:00:00,38429.11,10000,0.0,10000.0,0
2022-01-21 15:00:00,38857.26,10000,0.0,10000.0,0
2022-01-21 16:00:00,38720.72,10000,0.0,10000.0,0
2022-01-21 17:00:00,38382.5,10000,0.0,10000.0,0
2022-01-21 18:00:00,38265.12,10000,0.0,10000.0,0
2022-01-21 19:00:00,37984.12,10000,0.0,10000.0,0
2022-01-21 20:00:00,38355.16,10000,0.0,10000.0,0
2022-01-21 21:00:00,36682.23,10000,0.0,10000.0,0
2022-01-21 22:00:00,36117.6,10000,0.0,10000.0,0
2022-01-21 23:00:00,36445.31,10000,0.0,10000.0,0
2022-01-22 00:00:00,36487.96,10000,0.0,10000.0,0
2022-01-22 01:00:00,36483.15,10000,0.0,10000.0,0
2022-01-22 02:00:00,36467.23,10000,0.0,10000.0,0
2022-01-22 03:00:00,36341.64,10000,0.0,10000.0,0
2022-01-22 04:00:00,36278.51,10000,0.0,10000.0,0
2022-01-22 05:00:00,35738.77,10000,0.0,10000.0,0
2022-01-22 06:00:00,35719.0,10000,0.0,10000.0,0
2022-01-22 07:00:00,35400.02,10000,0.0,10000.0,0
2022-01-22 08:00:00,35599.94,10000,0.0,10000.0,0
2022-01-22 09:00:00,34814.49,10000,0.0,10000.0,0
2022-01-22 10:00:00,35488.54,10000,0.0,10000.0,0
2022-01-22 11:00:00,35406.76,10000,0.0,10000.0,0
2022-01-22 12:00:00,35768.0,10000,0.0,10000.0,0
2022-01-22 13:00:00,35576.3,10000,0.0,10000.0,0
2022-01-22 14:00:00,35009.27,10000,0.0,10000.0,0
2022-01-22 15:00:00,34838.68,10000,0.0,10000.0,0
2022-01-22 16:00:00,35100.02,10000,0.0,10000.0,0
2022-01-22 17:00:00,34610.01,10000,0.0,10000.0,0
2022-01-22 18:00:00,34392.12,10000,0.0,10000.0,0
2022-01-22 19:00:00,34528.62,10000,0.0,10000.0,0
2022-01-22 20:00:00,35287.51,10000,0.0,10000.0,0
2022-01-22 21:00:00,35387.01,10000,0.0,10000.0,0
2022-01-22 22:00:00,34875.0,10000,0.0,10000.0,0
2022-01-22 23:00:00,35071.42,10000,0.0,10000.0,0
2022-01-23 00:00:00,35401.1,10000,0.0,10000.0,0
2022-01-23 01:00:00,35315.04,10000,0.0,10000.0,0
2022-01-23 02:00:00,34875.29,10000,0.0,10000.0,0
2022-01-23 03:00:00,35051.0,10000,0.0,10000.0,0
2022-01-23 04:00:00,35217.66,10000,0.0,10000.0,0
2022-01-23 05:00:00,35456.4,10000,0.0,10000.0,0
2022-01-23 06:00:00,35279.83,10000,0.0,10000.0,0
2022-01-23 07:00:00,35571.19,10000,0.0,10000.0,0
